CMTE_ID,CAND_NAME,CAND_PTY_AFFILIATION,CMTE_NM,CMTE_PTY_AFFILIATION,NAME,CITY,STATE,ZIP_CODE,TRANSACTION_AMT,TRANSACTION_DT,PURPOSE,CATEGORY_DESC,ENTITY_TP
C00532705,,,INDEPENDENCE USA PAC,,VENABLE LLP,WASHINGTON,DC,20004,12177.22,2015-01-07,LEGAL FEES,Administrative/Salary/Overhead Expenses,ORG
C00000935,,,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,DEM,BANK OF AMERICA,PHOENIX,AZ,850723155,18.2,2015-05-21,GENERIC CMTE. SUPPLIES,,ORG
C00541862,"SMITH, JASON T",UNK,JASON SMITH FOR CONGRESS,REP,GRAND VALLEY CONSULTING LLC,ALEXANDRIA,VA,223052902,8290.26,2015-01-13,OPERATIONAL & STRATEGIC: SEE BELOW,Solicitation and Fundraising Expenses,ORG
C00545467,"HURD, WILLIAM",REP,HURD FOR CONGRESS,REP,STRIPE,SAN FRANCISCO,CA,94110,17.34,2015-06-26,MERCHANT FEES,,ORG
C00573980,"KELLY, JOHN TRENT",REP,KELLY FOR CONGRESS,REP,"BALDWIN & ASSOCIATES, INC.",TUPELO,MS,388020905,1081.52,2015-04-01,EXPENSE REIMB,Administrative/Salary/Overhead Expenses,ORG
C00394957,"SCALISE, STEVE MR.",REP,SCALISE FOR CONGRESS,REP,ROTI MEDITERRANEAN GRILL,WASHINGTON,DC,20006,637.4,2015-05-13,MEETING EXPENSE - FOOD/BEVERAGE,,ORG
C00003418,,,REPUBLICAN NATIONAL COMMITTEE,REP,INTERNAL REVENUE SERVICE,PHILADELPHIA,PA,19154,234819.81,2015-02-13,TAXES,,ORG
C00343236,"CULBERSON, JOHN",REP,CULBERSON FOR CONGRESS,REP,AMAZON.COM,SEATTLE,WA,981442712,22.66,2015-05-06,RESEARCH MATERIALS,Administrative/Salary/Overhead Expenses,ORG
C00499988,"COTTON, THOMAS",REP,COTTON FOR SENATE,REP,NOVA LIST,HERNDON,VA,20171,9714.46,2015-05-22,LIST RENTALS,,
C00027466,,,NRSC,REP,TARGETED VICTORY,ALEXANDRIA,VA,22314,697.67,2015-04-02,ONLINE PROCESSING FEE,,
C00003418,,,REPUBLICAN NATIONAL COMMITTEE,REP,"SANCHEZ, SAM",WASHINGTON,DC,20003,166.9,2015-05-20,PHONE SERVICES,,IND
C00354332,,,MACOMB COUNTY DEMOCRATIC COMMITTEE,DEM,MDP (NFA),LANSING,MI,48933,1770,2015-04-03,RENT,,ORG
C00543983,"CASSIDY, WILLIAM M",REP,BILL CASSIDY FOR US SENATE,REP,STRIPE,SAN FRANCISCO,CA,941102043,1.75,2015-05-21,CREDIT CARD PROCESSING FEES,Administrative/Salary/Overhead Expenses,
C00365692,"FORBES, J. RANDY",REP,FORBES FOR CONGRESS,REP,VA DEPARTMENT OF TAXATION,RICHMOND,VA,232181777,324.22,2015-01-13,4TH QTR UNEMPLOYMENT TAX 2014,,ORG
C00193433,,,EMILY'S LIST,,PANTONE INC 0001,CARLSTADT,NJ,070723098,259,2015-01-15,DESIGN/GRAPHICS,,ORG
C00200584,"UPTON, FREDERICK STEPHEN",REP,UPTON FOR ALL OF US,REP,TOPFUNDRAISING.COM,GRAND RAPIDS,MI,49512,1750,2015-06-11,FUNDRAISING - CONSULTING,,ORG
C00440032,,,PROMOTING OUR REPUBLICAN TEAM PAC,,"HOGGATT, KEVIN",CINCINNATI,OH,452155236,1130.44,2015-04-30,PAYROLL,Administrative/Salary/Overhead Expenses,IND
C00350785,"KIRK, MARK STEVEN",REP,KIRK FOR SENATE,REP,TOLL FREE CONFERENCING,HERMOSA BEACH,CA,902543283,406.35,2015-01-12,CONFERENCE CALLS,,
C00372532,"BURGESS, MICHAEL C. DR.",REP,MICHAEL BURGESS FOR CONGRESS,REP,OFFICE DEPOT,DENTON,TX,762057532,7.77,2015-01-27,GENERAL OFFICE SUPPLIES,Administrative/Salary/Overhead Expenses,ORG
C00003418,,,REPUBLICAN NATIONAL COMMITTEE,REP,"PINNELL, PHILIP MATTHEW",WASHINGTON,DC,20003,3324.55,2015-03-31,PAYROLL,,IND
C00346312,"SCHUMER, CHARLES E",DEM,FRIENDS OF SCHUMER,DEM,ZUCKERS BAGELS,NEW YORK,NY,10017,495.42,2015-03-02,RECEPTION - CATERING,Solicitation and Fundraising Expenses,
C00390476,"MCMORRIS RODGERS, CATHY",REP,CATHY MCMORRIS RODGERS FOR CONGRESS,REP,"DILL, MATTHEW",SPOKANE,WA,99204,973,2015-06-24,FUNDRAISING - NET SALARY,Solicitation and Fundraising Expenses,IND
C00326363,"THOMPSON, MIKE MR.",DEM,MIKE THOMPSON FOR CONGRESS,DEM,"RAYMOND, MARK",NAPA,CA,94559,2700,2015-05-24,IN-KIND-FOOD,,IND
C00003418,,,REPUBLICAN NATIONAL COMMITTEE,REP,"WILLIAMS, RAPHAEL L",WASHINGTON,DC,20003,1593.21,2015-01-30,PAYROLL,,IND
C00309567,,,LYNDON LAROUCHE POLITICAL ACTION COMMITTEE,DEM,DALY CITY AUTO REPAIR,COLMA,CA,940142554,0.42,2015-01-09,AUTO MAINTENANCE (SEE AMERICAN EXPRESS),,ORG
C00409797,"CONYERS, JOHN JR.",DEM,CONYERS FOR CONGRESS,DEM,AMERICAN AIRLINES,DALLAS,TX,752619612,344.2,2015-02-02,TRAVEL,,ORG
C00476192,"ROKITA, THEODORE EDWARD",REP,"HOOSIERS FOR ROKITA, INC.",REP,COMPLETE CAMPAIGNS,WASHINGTON,DC,200031164,721.05,2015-06-30,CREDIT CARD PROCESSING FEE,,ORG
C00576280,"CRAPO, MICHAEL D",REP,2015 SENATORS CLASSIC COMMITTEE,,U.S. POSTMASTER,WASHINGTON,DC,20004,408.55,2015-05-06,JFC POSTAGE,,
C00000935,,,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,DEM,"UBER TECHNOLOGIES, INC.",SAN FRANCISCO,CA,94102,5.07,2015-02-06,TRAVEL,Travel Expenses,ORG
C00347492,"TIBERI, PATRICK J.",REP,TIBERI FOR CONGRESS,REP,"MCNULTY, MELISSA",DUBLIN,OH,430172627,888.74,2015-02-27,SALARY,Administrative/Salary/Overhead Expenses,IND
C00344473,"STABENOW, DEBBIE",DEM,STABENOW FOR US SENATE,DEM,INTERNAL REVENUE SERVICE,CINCINNATI,OH,45999,9.5,2015-02-05,FEDERAL UNEMPLOY TAX,,
C00003418,,,REPUBLICAN NATIONAL COMMITTEE,REP,"O'CONNELL, JAMES M",WASHINGTON,DC,20003,87.86,2015-04-08,PHONE SERVICES,,IND
C00460402,"POMPEO, MICHAEL RICHARD",REP,"POMPEO FOR CONGRESS, INC.",REP,VERIZON WIRELESS,LEHIGH VALLEY,PA,180025505,237.28,2015-02-25,CELL PHONES,Administrative/Salary/Overhead Expenses,ORG
C00193342,"MCCONNELL, MITCH",REP,MCCONNELL SENATE COMMITTEE,REP,SOUTHWEST AIRLINES,DALLAS,TX,752351908,658.1,2015-02-05,TRAVEL,,
C00333427,"WALDEN, GREGORY P MR.",REP,WALDEN FOR CONGRESS,REP,INTUIT - QUICKBOOKS,SAN DIEGO,CA,92122,118,2015-01-28,PAYROLL SERVICES,Administrative/Salary/Overhead Expenses,ORG
C00462697,"GARAMENDI, JOHN",DEM,GARAMENDI FOR CONGRESS,DEM,PAYCHEX,FAIRFAX,VA,220314642,727.31,2015-01-15,PAYROLL TAXES,,ORG
C00333427,"WALDEN, GREGORY P MR.",REP,WALDEN FOR CONGRESS,REP,ADAPTIVE COMPUTERS,HOOD RIVER,OR,970312032,225,2015-03-04,EQUIPMENT REPAIR,Administrative/Salary/Overhead Expenses,ORG
C00000935,,,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,DEM,"DEMONT, NICOLE",WASHINGTON,DC,20002,81.7,2015-03-19,TRAVEL,Travel Expenses,IND
C00376673,"RUPPERSBERGER, C.A. DUTCH",DEM,DUTCH RUPPERSBERGER FOR CONGRESS COMMITTEE,DEM,ANGERHOLZER BROZ CONSULTING,WASHINGTON,DC,20003,750,2015-03-17,BOOKKEEPING,,ORG
C00401224,,,ACTBLUE,,"CHAPLIN, JULIA",LOS ANGELES,CA,90035,2813.6,2015-01-30,SALARY,,IND
C00496760,"AMODEI, MARK EUGENE",REP,AMODEI FOR NEVADA,REP,WELLS FARGO,PORTLAND,OR,97228,73,2015-02-12,MERCHANT FEES,Administrative/Salary/Overhead Expenses,ORG
C00308676,"WYDEN, RONALD L",DEM,WYDEN FOR SENATE,DEM,"NEITLING, JENNIFER",TIGARD,OR,972242376,54.52,2015-05-12,TRAVEL EXPENSE REIMBURSEMENT,Travel Expenses,IND
C00472241,"FLORES, BILL",REP,BILL FLORES FOR CONGRESS,REP,HOTEL MADELINE TELLURIDE,TELLURIDE,CO,81435,863.26,2015-05-29,LODGING,,ORG
C00554709,"DESAULNIER, MARK",DEM,MARK DESAULNIER FOR CONGRESS,DEM,ACTBLUE TECHNICAL SERVICES,CAMBRIDGE,MA,021385106,95.27,2015-06-30,CREDIT CARD PROCESSING FEE,,ORG
C00463620,"RIBBLE, REID J. REP.",REP,RIBBLE FOR CONGRESS,REP,FEDEX,APPLETON,WI,549154168,38.43,2015-05-19,PRINTING,,ORG
C00003418,,,REPUBLICAN NATIONAL COMMITTEE,REP,"HEILIG, REBECCA",WASHINGTON,DC,20003,487.28,2015-05-27,TRAVEL EXPENSES,,IND
C00445452,"CONNOLLY, GERALD EDWARD",DEM,CONNOLLY FOR CONGRESS,DEM,PAYCHEX,ROCHESTER,NY,14625,1611.79,2015-06-19,PAYROLL TAXES,,ORG
C00040857,,,OAKLAND COUNTY DEMOCRATIC PARTY,DEM,"KEARY, CAROLE",MADISON HEIGHTS,MI,480712272,150,2015-04-30,VOUCHER PRIZE PAYOUTS,,IND
C00573816,"EVERSON, MARK",REP,"MARKFORAMERICA, INC.",REP,"LIBERTY PROMOTIONAL SERVICES, INC.",SCOTTSDALE,AZ,852548113,1500,2015-06-30,EVENT EQUIPMENT,,ORG
C00571919,"HARRIS, KAMALA D",DEM,KAMALA HARRIS FOR SENATE,DEM,"JUSTIN BUELL, LLC",LARKSPUR,CA,949391950,1200,2015-04-17,PHOTOGRAPHY SERVICES,Solicitation and Fundraising Expenses,
C00576264,"FLYNN, MICHAEL",REP,MIKE FLYNN FOR CONGRESS,REP,BB CAMPAIGNS,MOUNT VERNON,VA,22121,5.75,2015-06-18,POSTAGE REIMBURSEMENT,Administrative/Salary/Overhead Expenses,ORG
C00193433,,,EMILY'S LIST,,"TAYLOR, TORI",WASHINGTON,DC,20017,1492.04,2015-06-15,SALARIES,,IND
C00468421,"HECK, JOE",REP,FRIENDS OF JOE HECK CONGRESS,REP,ANEDOT,BATON ROUGE,LA,70810,24.89,2015-04-16,MERCHANT PROCESSING FEES,,ORG
C00025254,,,MINNESOTA DEMOCRATIC-FARMER-LABOR PARTY,DFL,ST PAUL FESTIVAL & HERITAGE FOUNDATION,SAINT PAUL,MN,55102,165,2015-03-17,BOOTH RENTAL,,ORG
C00466854,"FINCHER, STEVE MR.",REP,STEVE FINCHER FOR CONGRESS,REP,SUN STUDIO,MEMPHIS,TN,38103,3000,2015-06-03,FACILITY RENTAL,Solicitation and Fundraising Expenses,ORG
C00492785,"CRUZ, RAFAEL EDWARD TED",REP,TED CRUZ FOR SENATE,REP,J2 STRATEGIES,AUSTIN,TX,78745,3780.57,2015-03-18,TRAVEL/FOOD/BEVERAGES,,
C00204370,"REID, HARRY",DEM,FRIENDS FOR HARRY REID,DEM,THE LIAISON CAPITOL HILL,WASHINGTON,DC,20001,1396.5,2015-04-08,CATERING & ROOM RENTAL,,
C00023838,,,CONNECTICUT REPUBLICAN SCC,REP,CAMPAIGN SOLUTIONS,ALEXANDRIA,VA,223143109,1.24,2015-02-20,SERVICE FEE,,ORG
C00358952,"ISRAEL, STEVE J.",DEM,STEVE ISRAEL FOR CONGRESS COMMITTEE,DEM,AMAZON.COM,SEATTLE,WA,981095210,50.81,2015-01-07,GIFTS FOR DONORS,,ORG
C00354332,,,MACOMB COUNTY DEMOCRATIC COMMITTEE,DEM,"MAROGI, MARY",EASTPOINTE,MI,48021,100,2015-05-23,BINGO PRIZE,,IND
C00572859,"DRISKELL, GRETCHEN",DEM,GRETCHEN DRISKELL FOR CONGRESS,DEM,"DRISKELL, GRETCHEN D",SALINE,MI,481761141,1400,2015-02-09,OFFICE RENT,,IND
C00459255,"YOUNG, TODD CHRISTOPHER",REP,"FRIENDS OF TODD YOUNG, INC.",REP,AMERICAN EXPRESS,EL PASO,TX,799981540,759.91,2015-06-05,CREDIT CARD MERCHANT FEE,Administrative/Salary/Overhead Expenses,ORG
C00458463,"PORTMAN, ROB",REP,PORTMAN FOR SENATE COMMITTEE,,"HOGGATT, KEVIN",WILMINGTON,OH,451779519,530.09,2015-01-15,PAYROLL,Administrative/Salary/Overhead Expenses,IND
C00462697,"GARAMENDI, JOHN",DEM,GARAMENDI FOR CONGRESS,DEM,ENCOMPASS,SACRAMENTO,CA,958271954,54.57,2015-03-01,COPIER RENTAL,,ORG
C00040857,,,OAKLAND COUNTY DEMOCRATIC PARTY,DEM,"WOODS, NICOLE",DETROIT,MI,482032478,300,2015-01-26,VOUCHER PRIZE PAYOUTS,,IND
C00483727,,,BIG RED POLITICAL ACTION COMMITTEE,,CAMPAIGN FINANCIAL SERVICES,BETHESDA,MD,20814,250,2015-01-28,PAC COMPLIANCE CONSULTING,Administrative/Salary/Overhead Expenses,ORG
C00366948,"LYNCH, STEPHEN",DEM,STEPHEN LYNCH FOR CONGRESS,DEM,BOSTON GLOBE,BOSTON,MA,022055819,20,2015-01-19,SUBSCRIPTION EXPENSE,,ORG
C00075820,,,NRCC,REP,"DAVIS, PAIGE",WASHINGTON,DC,20003,2029.94,2015-04-15,PAYROLL,,IND
C00394957,"SCALISE, STEVE MR.",REP,SCALISE FOR CONGRESS,REP,CRESENT HARDY FOR CONGRESS,LAS VEGAS,NV,89136,2000,2015-03-10,DONATION TO CANDIDATE,,CCM
C00367862,"ROGERS, MICHAEL",REP,MIKE ROGERS FOR CONGRESS,REP,CABLE ONE,LOUISVILLE,KY,402901567,161.07,2015-06-01,CABLE/NETWORK,,ORG
C00042366,,,DSCC,DEM,"INDIGO RESTAURANT, RIVERSIDE HOTEL",FORT LAUDERDALE,FL,33301,66.29,2015-01-12,MEETING/MEALS EXPENSE,,
C00040857,,,OAKLAND COUNTY DEMOCRATIC PARTY,DEM,MICHIGAN DEMOCRATIC PARTY,LANSING,MI,489332384,322,2015-01-01,PROGRESSIVE JACKPOT WINNER,,ORG
C00000935,,,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,DEM,GHIRARDELLI.COM,SAN LEANDRO,CA,94578,191.95,2015-02-20,GENERIC CMTE. SUPPLIES,,ORG
C00167213,,,OKLAHOMA LEADERSHIP COUNCIL,REP,"LIGHT-CRUISE PRODUCTIONS, INC",OKLAHOMA CITY,OK,73116,576.55,2015-05-27,AUDIO VISUAL SERVICES,,ORG
C00458976,"SEWELL, TERRI A.",DEM,TERRI SEWELL FOR CONGRESS,DEM,DISCOUNT MUGS,MIAMI,FL,33122,1999.77,2015-02-23,CAMPAIGN MATERIALS,Campaign Materials,ORG
C00397737,"REICHERT, DAVE",REP,FRIENDS OF DAVE REICHERT,REP,ALASKA AIRLINES,SEATTLE,WA,981240948,14.5,2015-04-20,TRAVEL EXPENSE,,ORG
C00410233,"COURTNEY, JOSEPH D",DEM,COURTNEY FOR CONGRESS,DEM,NGP-VAN,WASHINGTON,DC,20009,1945,2015-01-10,SOFTWARE,,ORG
C00553164,"ALAMEEL, DAVID M",DEM,DAVID M ALAMEEL FOR UNITED STATES SENATE,DEM,INTERNAL REVENUE SERVICE,HARTFORD,CT,061767941,1388.5,2015-04-15,PAYROLL TAXES,,
C00460402,"POMPEO, MICHAEL RICHARD",REP,"POMPEO FOR CONGRESS, INC.",REP,CITY BLUE PRINT,WICHITA,KS,672111831,627.13,2015-04-16,PRINTING,Administrative/Salary/Overhead Expenses,ORG
C00412304,"TESTER, JON",DEM,MONTANANS FOR TESTER,DEM,HOLTER MUSEUM OF ART,HELENA,MT,596014019,196,2015-04-01,ROOM RENTAL / EVENT SPACE,,
C00003418,,,REPUBLICAN NATIONAL COMMITTEE,REP,COSTCO WHOLESALE,ARLINGTON,VA,22202,131.67,2015-05-20,OFFICE SUPPLIES,,ORG
C00291955,"SNOWE, OLYMPIA J",REP,OLYMPIA'S LIST,REP,BLUEHOST.COM,PROVO,UT,846066200,59.88,2015-06-25,WEBSITE DOMAIN RENEWAL,,ORG
C00525600,,,OFF THE SIDELINES PAC,,CARROLL TRAVEL,WASHINGTON,DC,20002,-935.1,2015-02-05,TRAVEL CREDIT,Travel Expenses,ORG
C00575795,"CLINTON, HILLARY RODHAM",DEM,HILLARY FOR AMERICA,DEM,"THATCHER, MEREDITH",NEW YORK,NY,101855256,3030.62,2015-04-30,PAYROLL,,IND
C00492785,"CRUZ, RAFAEL EDWARD TED",REP,TED CRUZ FOR SENATE,REP,AMERICAN AIRLINES,FORT WORTH,TX,76155,187.1,2015-03-25,TRAVEL,,
C00498568,"BUSTOS, CHERI",DEM,FRIENDS OF CHERI BUSTOS,DEM,ANDRUKITIS PRINTING,WASHINGTON,DC,200032620,737.61,2015-05-04,PRINTING,,ORG
C00003418,,,REPUBLICAN NATIONAL COMMITTEE,REP,MONOPRICE,RANCHO CUCAMONGA,CA,91730,148.98,2015-04-23,COMPUTER EQUIPMENT,,ORG
C00575548,"MASTO, CATHERINE CORTEZ",DEM,CATHERINE CORTEZ MASTO FOR SENATE,DEM,HUMAN RIGHTS CAMPAIGN,WASHINGTON,DC,200363212,282.35,2015-06-01,TICKETS,,
C00104752,"HATCH, ORRIN G",REP,HATCH ELECTION COMMITTEE INC,REP,INTUIT,MOUNTAIN VIEW,CA,94043,42.25,2015-05-21,ONLINE SERVICE,,
C00280537,"ROS-LEHTINEN, ILEANA THE HON.",REP,ROS-LEHTINEN FOR CONGRESS,REP,SITELOCK LLC (WEBSITE SECURITY) SITELOCK.COM,SCOTTSDALE,AZ,852502603,64,2015-06-24,WEBSITE SECURITY,Administrative/Salary/Overhead Expenses,ORG
C00571372,,,RIGHT TO RISE USA,,REPUBLIC PARKING SYSTEM,MIAMI,FL,33040,39,2015-05-08,TRAVEL,,ORG
C00552604,"WHALLON, ANDREW",REP,ANDY WHALLON FOR CONGRESS,REP,NATIONBUILDER,LOS ANGELES,CA,90013,19,2015-02-18,VOTER DATABASE,Solicitation and Fundraising Expenses,ORG
C00571372,,,RIGHT TO RISE USA,,"ZAMBRANO, KEVIN",WASHINGTON,DC,20002,3750,2015-06-02,DIGITAL CONSULTING,,IND
C00505776,"LOVE, MIA",REP,FRIENDS OF MIA LOVE,REP,CREATIVE STREAM INC.,PROVO,UT,84601,140,2015-01-14,ADVERTISING,Administrative/Salary/Overhead Expenses,ORG
C00042366,,,DSCC,DEM,"ROCHELLE, MARCUS B",WASHINGTON,DC,20002,1231.73,2015-05-29,SALARY,,IND
C00044990,,,SOUTH DAKOTA REPUBLICAN PARTY,REP,"FLS CONNECT, LLC",SAINT PAUL,MN,551287143,2175,2015-05-20,TELEMARKETING FUNDRAISING COSTS,,ORG
C00575795,"CLINTON, HILLARY RODHAM",DEM,HILLARY FOR AMERICA,DEM,"SVM, LP",ARLINGTON HEIGHTS,IL,600047952,1621.95,2015-06-17,TRAVEL,,ORG
C00392670,"POE, TED",REP,POE FOR CONGRESS,REP,CARDMEMBER SERVICES,HUMBLE,TX,773474164,1647.92,2015-01-10,CREDIT CARD PAYMENT--SEE MEMOS,,ORG
C00019380,,,KANSAS DEMOCRATIC PARTY,DEM,ECON O PRINT,TOPEKA,KS,66604,184.96,2015-03-31,GENERAL PRINTING,,ORG
C00389197,"SCHWARTZ, ALLYSON Y.",DEM,ALLYSON SCHWARTZ FOR CONGRESS,DEM,PNC BANK,PHILADELPHIA,PA,19118,461.84,2015-01-13,CREDIT CARD PAYMENT,Administrative/Salary/Overhead Expenses,ORG
C00370007,,,DEMOCRACY FOR AMERICA,,THE MANSFIELD HOTEL,NEW YORK,NY,10036,186.5,2015-04-16,LODGING,,ORG
C00540302,"SCOTT, TIMOTHY E",REP,TIM SCOTT FOR SENATE,REP,STRIPE,SAN FRANCISCO,CA,941102043,2.53,2015-04-16,MERCHANT FEES,Solicitation and Fundraising Expenses,
C00571166,,,CLARK COUNTY REPUBLICAN CENTRAL COMMITTEE,REP,ANEDOT,BATON ROUGE,LA,70808,19.8,2015-04-14,CC FEE,,ORG
C00003418,,,REPUBLICAN NATIONAL COMMITTEE,REP,"HUDGINS, MATTHEW C",WASHINGTON,DC,20003,1048.21,2015-06-15,PAYROLL,,IND
C00330886,"CRAPO, MICHAEL D",REP,MIKE CRAPO FOR US SENATE,REP,INTUIT - TUCSON,TUCSON,AZ,857268866,14554.02,2015-06-04,SEE MEMO ENTRIES,,
C00027466,,,NRSC,REP,"PIRYX, INC.",SAN FRANCISCO,CA,94105,11.45,2015-01-12,ONLINE PROCESSING FEE,,
C00075820,,,NRCC,REP,GODADDY.COM,SCOTTSDALE,AZ,85260,2972.66,2015-02-04,WEB SERVICE,,ORG
C00554899,"COSTELLO, RYAN A",REP,RYAN COSTELLO FOR CONGRESS,REP,TODD KRICK GRAPHIC DESIGN,PALMYRA,PA,170783020,79.5,2015-05-08,FUNDRAISING: FUNDRAISING INVITATION,Solicitation and Fundraising Expenses,ORG
C00088484,"LEVIN, CARL",DEM,FRIENDS OF SENATOR CARL LEVIN,DEM,"WARNER, ALISON",WASHINGTON,DC,20005,750,2015-02-27,ADMINISTRATIVE CONSULTING FEE,,IND
C00156612,"LEVIN, SANDER M MR",DEM,LEVIN FOR CONGRESS,DEM,RAYTHEON COMPANY,PLANO,TX,750741814,1500,2015-02-02,SUITE RENTAL,,ORG
C00440032,,,PROMOTING OUR REPUBLICAN TEAM PAC,,"CLIFTON, PATRICK",WASHINGTON,DC,200071820,421,2015-04-15,PAYROLL,Administrative/Salary/Overhead Expenses,IND
C00540195,,,PAC FOR A LEVEL PLAYING FIELD,,AMTRAK,WASHINGTON,DC,200024214,272,2015-04-14,TRAVEL,Travel Expenses,ORG
C00492785,"CRUZ, RAFAEL EDWARD TED",REP,TED CRUZ FOR SENATE,REP,RESTAURANT ASSOCIATES,WASHINGTON,DC,20510,1115,2015-03-22,FOOD/BEVERAGE,,
C00546499,"BOST, MICHAEL",REP,MIKE BOST FOR CONGRESS COMMITTEE,REP,THE UPS STORE,MARION,IL,629591015,219.03,2015-01-26,SHIPPING,Administrative/Salary/Overhead Expenses,ORG
C00437293,"KIRKPATRICK, ANN",DEM,KIRKPATRICK FOR ARIZONA,DEM,ACTBLUE TECHNICAL SERVICES,SOMERVILLE,MA,02144,151.52,2015-05-17,MERCHANT FEE,,ORG
C00572859,"DRISKELL, GRETCHEN",DEM,GRETCHEN DRISKELL FOR CONGRESS,DEM,"MERLOS, BRIAN D",LANSING,MI,489064866,93,2015-04-02,REIMBURSEMENT,,IND
C00003418,,,REPUBLICAN NATIONAL COMMITTEE,REP,STATE OF WISCONSIN DEPARTMENT OF REVENUE,MADISON,WI,537088902,862.18,2015-02-26,TAXES,,ORG
C00075820,,,NRCC,REP,INFOGROUP,OMAHA,NE,68103,1474.16,2015-03-13,LIST RENTAL,,ORG
C00003418,,,REPUBLICAN NATIONAL COMMITTEE,REP,MONOPRICE,RANCHO CUCAMONGA,CA,91730,35.42,2015-05-29,COMPUTER EQUIPMENT,,ORG
C00238865,"DELARUO, ROSA L",DEM,FRIENDS OF ROSA DELAURO,DEM,"TICKEY, JIMMY MR.",SHELTON,CT,064845001,1749.3,2015-02-17,PAYROLL,,IND
C00445023,"GUTHRIE, S. BRETT HON.",REP,GUTHRIE FOR CONGRESS,REP,CHEVRON,LEEDS,AL,,116.67,2015-02-03,FUEL & SERVICE - FRADULENT CHARGE TO BE REVERSED IN APRIL,Travel Expenses,ORG
C00443580,"LUMMIS, CYNTHIA MARIE",REP,LUMMIS FOR CONGRESS,REP,HARRIS TEETER NEIGHBORHOOD FOOD & PHARMACY,WASHINGTON,DC,200024274,362.64,2015-04-01,EVENT FOOD AND SUPPLIES,Administrative/Salary/Overhead Expenses,ORG
C00309567,,,LYNDON LAROUCHE POLITICAL ACTION COMMITTEE,DEM,GOOGLE INC,MOUNTAIN VIEW,CA,94043,0.43,2015-05-05,ADVERTISE WEB SITE (SEE AMERICAN EXPRESS),,ORG
C00431304,"MCCASKILL, CLAIRE",DEM,MCCASKILL FOR MISSOURI,DEM,ACTBLUE TECHNICAL SERVICES,CAMBRIDGE,MA,02138,23.44,2015-04-26,CREDIT CARD PROCESSING FEES,Solicitation and Fundraising Expenses,
C00193433,,,EMILY'S LIST,,SEDGWICK CLAIMS MANAGEMENT,CHICAGO,IL,60694,16,2015-01-15,INSURANCE GENERAL,,ORG
C00193433,,,EMILY'S LIST,,UBER,SAN FRANCISCO,CA,94103,10.96,2015-05-21,TRAVEL/ACCOMMODATION /MEALS,,ORG
C00366757,"MILLER, JEFFERSON B.",REP,JEFF MILLER FOR CONGRESS,REP,FAIRFIELD INN & SUITES,TAMPA,FL,33619,266.56,2015-06-22,LODGING,,ORG
C00397737,"REICHERT, DAVE",REP,FRIENDS OF DAVE REICHERT,REP,AT&T,PHOENIX,AZ,850628522,703.44,2015-05-20,PHONE BILL,,ORG
C00003418,,,REPUBLICAN NATIONAL COMMITTEE,REP,DELTA AIRLINES,WASHINGTON,DC,20006,9373.09,2015-02-13,TRAVEL EXPENSES,,ORG
C00512426,"MALONEY, SEAN PATRICK",DEM,SEAN PATRICK MALONEY FOR CONGRESS,DEM,STAPLES,WASHINGTON,DC,200053952,126.97,2015-04-16,OFFICE SUPPLIES,,ORG
C00512236,"MCSALLY, MARTHA E. MS.",REP,MCSALLY FOR CONGRESS,REP,MDI IMAGING,DULLES,VA,201669211,5122.95,2015-04-06,DIRECT MAIL POSTAGE,,ORG
C00309567,,,LYNDON LAROUCHE POLITICAL ACTION COMMITTEE,DEM,GUARDIAN SELF STORAGE LEESBURG STORAGE,LEESBURG,VA,20175,0.75,2015-06-01,STORAGE RENT (SEE AMERICAN EXPRESS),,ORG
C00003418,,,REPUBLICAN NATIONAL COMMITTEE,REP,"ROWLEY, JAMES M",WASHINGTON,DC,20003,5600.29,2015-06-15,PAYROLL,,IND
C00418897,,,VOTEVETS,,"MELLMAN, PETER",PORTLAND,OR,972173042,197.5,2015-06-15,OPERATIONS SERVICES,,IND
C00390724,"WALBERG, TIMOTHY L HON.",REP,WALBERG FOR CONGRESS,REP,R & D SPORTFISHING CHARTERS,MILFORD,MI,483813147,650,2015-06-29,RENTAL,Solicitation and Fundraising Expenses,ORG
C00025254,,,MINNESOTA DEMOCRATIC-FARMER-LABOR PARTY,DFL,MANNY & OLGAS,WASHINGTON,DC,20009,35.77,2015-02-20,MEALS,,ORG
C00476820,"JOHNSON, BILL",REP,JOHNSON FOR CONGRESS,REP,"FINN, AMANDA",MARIETTA,OH,45750,2123.07,2015-02-12,CAMPAIGN STAFF SALARY,Administrative/Salary/Overhead Expenses,IND
C00520379,"COLLINS, CHRISTOPHER C",REP,COLLINS FOR CONGRESS,REP,MARKETING TECHNOLOGIES OF WNY,BUFFALO,NY,142142152,1381.66,2015-02-07,OTHER: HOLIDAY CARD,,ORG
C00545467,"HURD, WILLIAM",REP,HURD FOR CONGRESS,REP,UBER,SAN FRANCISCO,CA,94103,7.96,2015-05-13,CREDIT CARD PAYMENT 5/13: TRAVEL: GROUND TRANSPORTATION,,ORG
